"Unit_Code","Park_Name","Lake_Code","Start_Date","Event_Duplicate","Field_Split","Number_of_Sweeps","GPS_Used","Start_Time","End_Time","General_Invert_Notes","Invert_Duplicate","Sample_Date_Collected","Sample_Collection_Procedure","Order","Family","Taxon","Count","Large_or_Rare","Life_Stage","Unique","Qualifier","ProportionOfSampleUsed","Invertebrate_Species_Record_Notes"
"CRLA","Crater Lake National Park","CRLAWQL10",2016-09-14,"No",,15,"Yes","16:00","17:00",,"No",2016-09-14,"KICK","Hemiptera","Notonectidae","Notonecta undulata",1,,"Adult","Yes",,"13.3333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL10",2016-09-14,"No",,15,"Yes","16:00","17:00",,"No",2016-09-14,"KICK","Tubificida","Naididae","Naididae",2,,"Immature","Yes",,"13.3333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL10",2016-09-14,"No",,15,"Yes","16:00","17:00",,"No",2016-09-14,"KICK","Diptera","Chironomidae","Nilothauma",8,,"Larva","Yes",,"13.3333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL10",2016-09-14,"No",,15,"Yes","16:00","17:00",,"No",2016-09-14,"KICK",,,"Copepoda",169,,"Unknown","Yes",,"13.3333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL10",2019-09-11,"No",,15,"Yes","15:25","16:00",,"No",2019-09-11,"KICK","","","Nemata",4,,"Unknown","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL10",2019-09-11,"No",,15,"Yes","15:25","16:00",,"No",2019-09-11,"KICK","Odonata","Corduliidae","Corduliidae",3,,"Larva","No","Early Instar","100 %",
"CRLA","Crater Lake National Park","CRLAWQL10",2019-09-11,"No",,15,"Yes","15:25","16:00",,"No",2019-09-11,"KICK","Odonata","Coenagrionidae","Coenagrionidae",1,,"Larva","Yes","Damaged","100 %",
"CRLA","Crater Lake National Park","CRLAWQL10",2019-09-11,"No",,15,"Yes","15:25","16:00",,"No",2019-09-11,"KICK","Diptera","Chironomidae","Tribelos",1,,"Larva","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL10",2019-09-11,"No",,15,"Yes","15:25","16:00",,"No",2019-09-11,"KICK","Hemiptera","Notonectidae","Notonecta spinosa",1,,"Adult","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL10",2019-09-11,"No",,15,"Yes","15:25","16:00",,"No",2019-09-11,"KICK","Diptera","Tabanidae","Tabanidae",1,,"Larva","Yes","Early Instar","100 %",
"CRLA","Crater Lake National Park","CRLAWQL10",2019-09-11,"No",,15,"Yes","15:25","16:00",,"No",2019-09-11,"KICK","Tubificida","Naididae","Naididae",4,,"Immature","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL10",2019-09-11,"No",,15,"Yes","15:25","16:00",,"No",2019-09-11,"KICK","Trombidiformes","Oxidae","Oxus",9,,"Adult","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL10",2019-09-11,"No",,15,"Yes","15:25","16:00",,"No",2019-09-11,"KICK","Enchytraeida","Enchytraeidae","Enchytraeidae",8,,"Unknown","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL10",2019-09-11,"No",,15,"Yes","15:25","16:00",,"No",2019-09-11,"KICK","Diptera","Chironomidae","Psectrocladius",23,,"Larva","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL10",2019-09-11,"No",,15,"Yes","15:25","16:00",,"No",2019-09-11,"KICK","Odonata","Corduliidae","Somatochlora albicincta",2,,"Larva","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL10",2019-09-11,"No",,15,"Yes","15:25","16:00",,"No",2019-09-11,"KICK","Trombidiformes","Pionidae","Pionidae",2,,"Adult","Yes","Female","100 %",
"CRLA","Crater Lake National Park","CRLAWQL10",2019-09-11,"No",,15,"Yes","15:25","16:00",,"No",2019-09-11,"KICK","Diptera","Chironomidae","Nilothauma",1,,"Larva","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL10",2019-09-11,"No",,15,"Yes","15:25","16:00",,"No",2019-09-11,"KICK","Diptera","Chironomidae","Corynoneura",4,,"Larva","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL10",2019-09-11,"No",,15,"Yes","15:25","16:00",,"No",2019-09-11,"KICK","Diptera","Chironomidae","Ablabesmyia",4,,"Larva","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL10",2019-09-11,"No",,15,"Yes","15:25","16:00",,"No",2019-09-11,"KICK","Coleoptera","Dytiscidae","Agabus lutosus",4,,"Adult","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL10",2019-09-11,"No",,15,"Yes","15:25","16:00",,"No",2019-09-11,"KICK","Diptera","Chironomidae","Procladius",242,,"Larva","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL10",2019-09-11,"No",,15,"Yes","15:25","16:00",,"No",2019-09-11,"KICK","Diptera","Chironomidae","Tanytarsus",4,,"Larva","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2013-09-07,"No",,15,"Yes","10:52","11:20",,"No",2013-09-07,"KICK","Diptera","Chironomidae","Cryptochironomus",3,,"Larva","Yes",,"30 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2013-09-07,"No",,15,"Yes","10:52","11:20",,"No",2013-09-07,"KICK","Coleoptera","Dytiscidae","Liodessus obscurellus",1,,"Adult","Yes",,"30 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2013-09-07,"No",,15,"Yes","10:52","11:20",,"No",2013-09-07,"KICK","Diptera","Chironomidae","Procladius",204,,"Larva","Yes",,"30 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2013-09-07,"No",,15,"Yes","10:52","11:20",,"No",2013-09-07,"KICK","Diptera","Chironomidae","Tanytarsus",207,,"Larva","Yes",,"30 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2013-09-07,"No",,15,"Yes","10:52","11:20",,"No",2013-09-07,"KICK","Diptera","Chironomidae","Tribelos",1,,"Larva","Yes",,"30 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2013-09-07,"No",,15,"Yes","10:52","11:20",,"No",2013-09-07,"KICK","Trombidiformes","Arrenuridae","Arrenurus",22,,"Adult","Yes",,"30 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2013-09-07,"No",,15,"Yes","10:52","11:20",,"No",2013-09-07,"KICK","Odonata","Aeshnidae","Aeshnidae",2,,"Larva","Yes","Damaged","30 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2013-09-07,"No",,15,"Yes","10:52","11:20",,"No",2013-09-07,"KICK","Diptera","Chironomidae","Chironomus",190,,"Larva","Yes",,"30 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2016-09-14,"No",,15,"Yes","12:00","12:35",,"No",2016-09-14,"KICK","Diptera","Chironomidae","Tanytarsus",38,,"Larva","Yes",,"30.8333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2016-09-14,"No",,15,"Yes","12:00","12:35",,"No",2016-09-14,"KICK","Diptera","Chironomidae","Psectrotanypus",1,,"Larva","Yes",,"30.8333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2016-09-14,"No",,15,"Yes","12:00","12:35",,"No",2016-09-14,"KICK","Diptera","Chironomidae","Procladius",372,,"Larva","Yes",,"30.8333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2016-09-14,"No",,15,"Yes","12:00","12:35",,"No",2016-09-14,"KICK","Odonata","Corduliidae","Corduliidae",1,,"Larva","Yes","Early Instar","30.8333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2016-09-14,"No",,15,"Yes","12:00","12:35",,"No",2016-09-14,"KICK","Coleoptera","Dytiscidae","Agabus lutosus",1,,"Adult","Yes",,"30.8333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2016-09-14,"No",,15,"Yes","12:00","12:35",,"No",2016-09-14,"KICK","Trombidiformes","Arrenuridae","Arrenurus",67,,"Adult","Yes",,"30.8333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2016-09-14,"No",,15,"Yes","12:00","12:35",,"No",2016-09-14,"KICK","Diptera","Chironomidae","Chironomus",6,,"Larva","Yes",,"30.8333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2016-09-14,"No",,15,"Yes","12:00","12:35",,"No",2016-09-14,"KICK","Diplostraca",,"Cladocera",1,,"Unknown","Yes",,"30.8333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2016-09-14,"No",,15,"Yes","12:00","12:35",,"No",2016-09-14,"KICK",,,"Copepoda",156,,"Unknown","Yes",,"30.8333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2016-09-14,"No",,15,"Yes","12:00","12:35",,"No",2016-09-14,"KICK","Trombidiformes","Pionidae","Piona",2,,"Adult","Yes",,"30.8333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2016-09-14,"No",,15,"Yes","12:00","12:35",,"No",2016-09-14,"KICK","Coleoptera","Dytiscidae","Liodessus abjectus",1,,"Adult","Yes",,"30.8333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2019-09-11,"No",,15,"Yes","11:10","12:00",,"No",2019-09-11,"KICK","Diptera","Chironomidae","Procladius",94,,"Larva","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2019-09-11,"No",,15,"Yes","11:10","12:00",,"No",2019-09-11,"KICK","Diptera","Chironomidae","Cryptochironomus",7,,"Larva","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2019-09-11,"No",,15,"Yes","11:10","12:00",,"No",2019-09-11,"KICK","","","Ostracoda",1,,"Unknown","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2019-09-11,"No",,15,"Yes","11:10","12:00",,"No",2019-09-11,"KICK","Odonata","Corduliidae","Corduliidae",1,,"Larva","Yes","Damaged","100 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2019-09-11,"No",,15,"Yes","11:10","12:00",,"No",2019-09-11,"KICK","Coleoptera","Dytiscidae","Liodessus affinis complex",1,,"Adult","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2019-09-11,"No",,15,"Yes","11:10","12:00",,"No",2019-09-11,"KICK","Hemiptera","Notonectidae","Notonectidae",1,,"Adult","Yes","Damaged","100 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2019-09-11,"No",,15,"Yes","11:10","12:00",,"No",2019-09-11,"KICK","Coleoptera","Dytiscidae","Hydroporus fortis",1,,"Adult","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2019-09-11,"No",,15,"Yes","11:10","12:00",,"No",2019-09-11,"KICK","Diplostraca","","Cladocera",1,,"Unknown","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2019-09-11,"No",,15,"Yes","11:10","12:00",,"No",2019-09-11,"KICK","Coleoptera","Dytiscidae","Agabus",1,,"Adult","Yes","Damaged","100 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2019-09-11,"No",,15,"Yes","11:10","12:00",,"No",2019-09-11,"KICK","Diptera","Chironomidae","Chironomus",112,,"Larva","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2019-09-11,"No",,15,"Yes","11:10","12:00",,"No",2019-09-11,"KICK","Diptera","Chironomidae","Tanytarsus",188,,"Larva","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2019-09-11,"No",,15,"Yes","11:10","12:00",,"No",2019-09-11,"KICK","Diptera","Chironomidae","Tribelos",11,,"Larva","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2019-09-11,"No",,15,"Yes","11:10","12:00",,"No",2019-09-11,"KICK","","","Nemata",2,,"Unknown","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2019-09-11,"No",,15,"Yes","11:10","12:00",,"No",2019-09-11,"KICK","Diptera","Chironomidae","Glyptotendipes",1,,"Larva","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL11",2019-09-11,"No",,15,"Yes","11:10","12:00",,"No",2019-09-11,"KICK","Trombidiformes","Arrenuridae","Arrenurus",13,,"Adult","Yes","","100 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2013-09-09,"No",,15,"Yes","10:49","11:45",,"No",2013-09-09,"KICK","Diptera","Chironomidae","Psectrocladius",8,,"Larva","Yes",,"36.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2013-09-09,"No",,15,"Yes","10:49","11:45",,"No",2013-09-09,"KICK","Diptera","Chironomidae","Cladopelma",3,,"Larva","Yes",,"36.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2013-09-09,"No",,15,"Yes","10:49","11:45",,"No",2013-09-09,"KICK","Hemiptera","Corixidae","Corixidae",1,,"Adult","Yes","Damaged","36.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2013-09-09,"No",,15,"Yes","10:49","11:45",,"No",2013-09-09,"KICK","Diptera","Chironomidae","Corynoneura",2,,"Larva","Yes",,"36.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2013-09-09,"No",,15,"Yes","10:49","11:45",,"No",2013-09-09,"KICK","Odonata","Libellulidae","Libellulidae",10,,"Larva","Yes","Early Instar","36.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2013-09-09,"No",,15,"Yes","10:49","11:45",,"No",2013-09-09,"KICK","Diptera","Chironomidae","Nilothauma",1,,"Larva","Yes",,"36.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2013-09-09,"No",,15,"Yes","10:49","11:45",,"No",2013-09-09,"KICK","Hemiptera","Notonectidae","Notonecta",1,,"Larva","Yes",,"36.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2013-09-09,"No",,15,"Yes","10:49","11:45",,"No",2013-09-09,"KICK","Diplostraca",,"Cladocera",1,,"Unknown","Yes",,"36.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2013-09-09,"No",,15,"Yes","10:49","11:45",,"No",2013-09-09,"KICK","Diptera","Chironomidae","Procladius",107,,"Larva","Yes",,"36.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2013-09-09,"No",,15,"Yes","10:49","11:45",,"No",2013-09-09,"KICK","Trombidiformes","Oxidae","Frontipoda",1,,"Adult","Yes",,"36.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2013-09-09,"No",,15,"Yes","10:49","11:45",,"No",2013-09-09,"KICK","Diptera","Chironomidae","Tanytarsus",281,,"Larva","Yes",,"36.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2013-09-09,"No",,15,"Yes","10:49","11:45",,"No",2013-09-09,"KICK","Diptera","Chironomidae","Tribelos",3,,"Larva","Yes",,"36.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2013-09-09,"No",,15,"Yes","10:49","11:45",,"No",2013-09-09,"KICK","Diptera","Ceratopogonidae","Probezzia",3,,"Larva","Yes",,"36.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2013-09-09,"No",,15,"Yes","10:49","11:45",,"No",2013-09-09,"KICK","Diptera","Chironomidae","Ablabesmyia",5,,"Larva","Yes",,"36.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2013-09-09,"No",,15,"Yes","10:49","11:45",,"No",2013-09-09,"KICK","Diptera","Ceratopogonidae","Bezzia / Palpomyia",3,,"Larva","Yes",,"36.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2013-09-09,"No",,15,"Yes","10:49","11:45",,"No",2013-09-09,"KICK","Trichoptera","Phryganeidae","Agrypnia",1,,"Larva","Yes",,"36.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2013-09-09,"No",,15,"Yes","10:49","11:45",,"No",2013-09-09,"KICK","Diptera","Chironomidae","Microtendipes Pedellus Gr.",221,,"Larva","Yes",,"36.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2013-09-09,"No",,15,"Yes","10:49","11:45",,"No",2013-09-09,"KICK","Diptera","Tabanidae","Chrysops",1,,"Larva","Yes",,"36.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40",,"No",2016-09-16,"KICK","Hemiptera","Notonectidae","Notonecta kirbyi",9,,"Adult","Yes",,"46.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40",,"No",2016-09-16,"KICK","Diptera","Chironomidae","Tanypodinae",4,,"Pupa","No","Damaged","46.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40","QA/QC invert samples were collected in undisturbed habitat ~5m from the original initial sample- no GPS coordinates were collected for this QAQC sample; 15th sweep not done or not recorded -AS 20180712","Yes",2016-09-16,"KICK","Trombidiformes","Oxidae","Frontipoda",8,,"Adult","Yes",,"53.3333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40","QA/QC invert samples were collected in undisturbed habitat ~5m from the original initial sample- no GPS coordinates were collected for this QAQC sample; 15th sweep not done or not recorded -AS 20180712","Yes",2016-09-16,"KICK","Trichoptera","Hydroptilidae","Hydroptilidae",1,,"Pupa","Yes",,"53.3333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40",,"No",2016-09-16,"KICK","Diptera","Tabanidae","Tabanidae",1,,"Larva","Yes","Early Instar","46.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40",,"No",2016-09-16,"KICK","Diptera","Chironomidae","Psectrocladius",38,,"Larva","Yes",,"46.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40","QA/QC invert samples were collected in undisturbed habitat ~5m from the original initial sample- no GPS coordinates were collected for this QAQC sample; 15th sweep not done or not recorded -AS 20180712","Yes",2016-09-16,"KICK","Diptera","Chironomidae","Microtendipes Pedellus Gr.",251,,"Larva","Yes",,"53.3333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40",,"No",2016-09-16,"KICK","Diptera","Chironomidae","Procladius",105,,"Larva","Yes",,"46.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40","QA/QC invert samples were collected in undisturbed habitat ~5m from the original initial sample- no GPS coordinates were collected for this QAQC sample; 15th sweep not done or not recorded -AS 20180712","Yes",2016-09-16,"KICK","Hemiptera","Notonectidae","Notonecta kirbyi",4,,"Adult","Yes",,"53.3333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40","QA/QC invert samples were collected in undisturbed habitat ~5m from the original initial sample- no GPS coordinates were collected for this QAQC sample; 15th sweep not done or not recorded -AS 20180712","Yes",2016-09-16,"KICK","Coleoptera","Dytiscidae","Dytiscidae",1,,"Larva","No","Damaged","53.3333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40","QA/QC invert samples were collected in undisturbed habitat ~5m from the original initial sample- no GPS coordinates were collected for this QAQC sample; 15th sweep not done or not recorded -AS 20180712","Yes",2016-09-16,"KICK","Hemiptera","Notonectidae","Notonecta undulata",4,,"Adult","Yes",,"53.3333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40","QA/QC invert samples were collected in undisturbed habitat ~5m from the original initial sample- no GPS coordinates were collected for this QAQC sample; 15th sweep not done or not recorded -AS 20180712","Yes",2016-09-16,"KICK","Odonata","Libellulidae","Libellulidae",2,,"Larva","Yes","Damaged","53.3333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40",,"No",2016-09-16,"KICK","Diptera","Chironomidae","Nilothauma",1,,"Larva","Yes",,"46.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40","QA/QC invert samples were collected in undisturbed habitat ~5m from the original initial sample- no GPS coordinates were collected for this QAQC sample; 15th sweep not done or not recorded -AS 20180712","Yes",2016-09-16,"KICK","Diptera","Chironomidae","Procladius",135,,"Larva","Yes",,"53.3333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40","QA/QC invert samples were collected in undisturbed habitat ~5m from the original initial sample- no GPS coordinates were collected for this QAQC sample; 15th sweep not done or not recorded -AS 20180712","Yes",2016-09-16,"KICK","Diptera","Chironomidae","Psectrocladius",20,,"Larva","Yes",,"53.3333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40","QA/QC invert samples were collected in undisturbed habitat ~5m from the original initial sample- no GPS coordinates were collected for this QAQC sample; 15th sweep not done or not recorded -AS 20180712","Yes",2016-09-16,"KICK","Diptera","Chironomidae","Tanytarsus",110,,"Larva","Yes",,"53.3333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40","QA/QC invert samples were collected in undisturbed habitat ~5m from the original initial sample- no GPS coordinates were collected for this QAQC sample; 15th sweep not done or not recorded -AS 20180712","Yes",2016-09-16,"KICK","Coleoptera","Dytiscidae","Agabus lutosus",2,,"Adult","Yes",,"53.3333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40",,"No",2016-09-15,"KICK","Diptera","Chironomidae","Tanytarsus",40,,"Larva","Yes",,"70 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40",,"No",2016-09-16,"KICK","Hemiptera","Notonectidae","Notonecta undulata",2,,"Adult","Yes",,"46.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40",,"No",2016-09-16,"KICK","Odonata","Corduliidae","Cordulia shurtleffii",5,,"Larva","Yes",,"46.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40","QA/QC invert samples were collected in undisturbed habitat ~5m from the original initial sample- no GPS coordinates were collected for this QAQC sample; 15th sweep not done or not recorded -AS 20180712","Yes",2016-09-16,"KICK","Odonata","Aeshnidae","Aeshnidae",7,,"Larva","Yes","Early Instar","53.3333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40","QA/QC invert samples were collected in undisturbed habitat ~5m from the original initial sample- no GPS coordinates were collected for this QAQC sample; 15th sweep not done or not recorded -AS 20180712","Yes",2016-09-16,"KICK","Diptera","Chironomidae","Ablabesmyia",25,,"Larva","Yes",,"53.3333333333333 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40",,"No",2016-09-16,"KICK","Tubificida","Naididae","Naididae",1,,"Immature","Yes",,"46.6666666666667 %",
"CRLA","Crater Lake National Park","CRLAWQL12",2016-09-16,"No",,15,"Yes","10:40","11:40",,"No",2016-09-16,"KICK","Diptera","Chironomidae","Microtendipes Pedellus Gr.",80,,"Larva","Yes",,"46.6666666666667 %",
